message_size_kb,transfer_steps,connection_quality,has_urgent_keyword,has_link,is_spam,is_lost
37.7,5,0.798,0,0,0,0
38.14,14,0.243,0,0,1,1
20.6,7,0.982,0,0,1,0
66.48,20,0.349,0,1,1,0
67.57,3,0.644,0,0,1,0
37.63,1,0.419,0,1,1,0
52.14,19,0.37,0,0,1,1
30.19,11,0.216,0,0,1,1
72.35,12,0.66,1,0,1,0
30.55,5,0.8,0,0,1,1
59.56,5,0.852,0,0,0,0
20.39,6,0.664,0,0,0,1
14.13,3,0.853,0,0,0,1
37.43,13,0.15,0,0,0,1
10.34,4,0.529,0,1,1,1
14.55,9,0.79,0,0,1,0
44.83,7,0.562,0,1,1,1
29.03,6,0.75,1,1,1,0
15.46,11,0.088,0,0,1,1
42.67,9,0.535,1,0,0,0
52.46,18,0.22,0,0,1,0
26.93,4,0.852,0,0,0,0
20.14,7,0.938,0,0,0,0
57.3,6,0.323,0,1,1,0
176.56,6,0.284,0,0,1,1
22.66,10,0.0,0,0,1,1
8.58,7,0.816,0,0,1,1
58.08,3,0.839,0,1,1,1
44.63,24,0.713,0,0,1,0
23.9,3,0.533,1,0,0,1
42.95,8,0.65,0,1,1,0
8.88,6,0.868,0,0,0,0
48.62,5,1.0,0,0,1,1
113.59,20,0.0,1,1,1,1
39.25,5,0.67,0,0,1,0
80.51,4,0.869,0,0,1,0
35.66,20,0.266,0,0,0,1
50.36,14,0.335,0,0,1,0
45.91,2,0.533,1,0,0,0
18.71,11,0.226,1,0,0,0
105.08,38,0.226,0,0,0,1
20.63,6,0.56,0,0,0,1
24.17,8,0.966,0,0,0,0
199.4,17,0.022,1,0,1,1
53.6,16,0.124,0,0,0,1
98.03,10,0.38,0,0,0,1
14.59,3,0.501,0,0,0,1
25.58,11,0.055,0,0,1,1
70.52,10,0.251,1,0,0,0
8.77,4,0.883,0,0,0,0
11.35,3,0.877,0,0,1,0
25.77,29,0.762,0,0,0,0
13.82,5,0.625,0,0,1,1
89.43,7,0.806,0,0,0,1
30.91,39,0.183,1,0,1,1
29.33,9,0.942,0,0,0,1
29.6,2,0.88,0,0,0,0
10.18,5,0.328,1,0,0,1
28.58,13,0.244,0,0,0,1
58.95,16,0.74,0,0,1,0
57.17,5,0.957,1,0,1,0
87.05,5,0.542,1,0,0,1
57.17,2,1.0,0,0,0,0
10.55,3,0.723,0,0,0,1
22.21,12,1.0,0,0,0,0
111.5,9,0.682,0,1,1,0
486.9,13,0.0,0,0,1,1
52.04,2,0.418,0,0,0,1
60.69,9,0.592,0,0,0,0
87.45,25,0.042,0,0,1,1
38.54,18,0.198,1,1,1,1
95.36,5,0.806,1,0,1,0
12.07,2,0.834,0,0,0,0
9.39,6,0.559,0,1,1,1
16.43,5,0.645,0,0,1,0
28.18,15,0.019,0,0,0,1
39.32,11,0.057,0,0,0,1
4.82,4,0.562,0,0,0,1
41.08,5,0.728,0,0,0,1
75.19,6,0.154,0,0,0,1
45.91,11,0.199,0,0,0,1
23.63,9,0.829,1,1,1,0
52.11,4,0.807,0,0,0,0
15.86,26,0.304,0,0,1,1
26.29,9,0.899,1,1,1,1
52.91,6,0.847,0,0,0,0
13.74,4,0.653,0,0,0,0
104.54,14,0.251,0,0,0,1
6.73,2,0.253,0,1,0,1
38.11,3,0.68,0,0,0,1
29.96,2,1.0,0,0,0,0
52.6,3,0.79,0,0,0,0
54.83,5,0.775,0,0,0,1
28.53,2,0.668,0,0,0,0
231.82,10,0.563,1,0,0,1
72.54,3,0.718,0,0,0,1
45.16,8,0.641,1,0,0,0
107.89,3,1.0,0,0,0,0
6.85,4,0.711,0,0,0,0
45.56,8,0.789,1,1,1,1
93.62,4,0.743,0,0,1,0
42.89,5,0.632,0,0,0,0
35.66,31,0.194,0,0,0,1
42.49,11,0.153,0,0,1,1
13.13,19,0.91,1,0,1,1
68.05,12,0.0,1,0,1,1
136.73,21,0.463,1,0,0,1
57.86,3,1.0,0,0,0,0
72.19,3,0.125,0,0,0,1
34.78,6,0.63,1,0,1,1
128.26,15,0.486,0,0,0,1
3.73,8,0.69,0,0,0,0
54.48,7,1.0,0,0,0,0
47.14,6,0.896,0,0,1,0
20.74,12,0.525,1,0,0,1
51.6,5,0.531,0,1,1,0
18.59,5,0.674,0,0,0,0
33.45,5,0.587,1,1,1,1
7.26,5,0.215,0,0,1,1
80.66,19,0.263,1,0,1,1
23.8,9,0.152,0,0,0,0
43.68,5,0.818,0,0,0,0
112.08,22,0.492,1,0,1,1
37.84,10,0.378,0,1,1,0
20.45,5,0.809,0,0,0,1
31.8,15,0.108,0,0,1,1
38.51,13,0.5,1,0,0,1
124.11,4,0.565,0,0,0,1
52.55,5,0.953,0,0,0,1
61.05,5,0.574,0,0,1,0
65.18,10,0.155,0,0,1,1
29.11,24,0.64,0,0,1,0
75.29,22,0.307,0,0,1,0
93.83,6,0.652,0,0,0,1
31.23,6,0.563,1,0,0,1
61.25,9,0.919,0,0,1,0
60.35,7,0.83,0,0,0,1
19.74,2,0.582,0,0,0,0
80.07,9,0.22,0,1,0,0
22.59,5,0.566,0,0,1,0
31.48,5,0.711,0,0,1,1
40.28,7,0.879,1,1,1,1
61.35,2,0.705,0,1,1,1
25.36,8,0.84,0,1,1,0
31.88,5,0.905,0,1,0,0
14.6,5,0.733,0,0,0,1
10.83,9,0.0,0,0,1,0
36.72,3,0.604,0,0,0,1
95.73,6,0.355,1,0,0,1
109.02,8,0.942,1,1,1,0
31.04,5,0.509,0,0,1,1
68.78,5,0.556,1,0,1,1
30.74,5,0.975,0,0,0,0
135.57,4,0.923,0,0,1,0
10.52,4,0.809,0,0,0,0
37.06,3,0.46,0,1,1,0
20.62,6,0.809,0,1,0,0
15.23,5,0.45,1,1,1,1
6.53,11,0.067,0,0,0,1
78.4,15,0.363,1,0,0,1
11.6,4,0.792,0,0,0,0
47.54,4,0.932,0,0,0,0
141.05,5,0.635,0,1,1,0
36.04,15,0.364,1,0,1,1
103.01,8,0.378,0,0,0,1
69.03,14,0.232,0,0,1,1
39.18,6,0.79,0,1,0,0
192.41,7,0.688,0,0,0,1
25.73,7,0.354,1,1,0,1
141.11,9,0.013,0,0,1,1
64.57,8,0.833,0,0,1,1
24.41,22,0.888,0,0,1,1
86.33,3,1.0,0,0,0,0
117.39,21,0.325,0,0,0,1
32.24,17,0.634,0,1,0,0
14.42,2,0.695,0,0,0,0
40.8,18,0.271,0,1,1,1
68.94,7,0.44,1,0,1,1
3.34,4,1.0,1,0,0,0
74.49,3,0.776,0,1,1,1
34.7,6,0.888,1,0,0,0
55.12,12,0.177,0,0,1,1
127.23,3,0.976,0,0,1,0
25.85,6,0.82,1,0,0,0
87.94,3,0.85,0,0,0,0
30.72,4,0.282,1,0,0,0
28.26,4,0.836,0,1,0,0
21.73,4,0.532,0,0,1,0
24.48,12,0.494,0,1,1,1
22.42,3,0.772,0,0,0,1
65.66,17,0.896,0,0,0,0
5.02,3,0.593,0,1,1,0
101.86,14,0.228,0,0,1,1
19.79,3,0.577,0,0,0,1
7.34,3,0.835,0,0,1,1
17.18,3,0.629,0,0,1,1
101.68,7,0.813,1,0,0,1
145.17,5,0.87,0,0,0,1
31.91,2,0.819,0,0,0,1
16.37,4,0.731,0,1,1,0
42.59,15,0.233,0,0,1,1
88.82,9,0.308,1,0,1,1
38.98,20,0.889,1,0,0,1
388.03,7,0.422,1,1,1,1
30.28,13,0.207,0,0,1,1
7.5,5,0.97,0,0,0,0
44.76,3,0.769,0,0,1,0
32.11,6,0.738,0,0,1,0
170.08,19,0.45,0,0,0,1
14.49,5,0.886,0,0,1,1
78.94,5,0.549,1,1,1,0
47.24,23,0.562,0,0,1,0
8.23,14,0.468,0,0,1,1
36.01,21,0.775,0,0,0,1
37.99,7,0.868,0,0,0,0
66.74,13,0.185,0,0,0,1
19.15,6,0.65,0,0,0,0
20.88,3,0.696,0,0,0,0
21.72,3,0.758,0,0,0,0
183.93,3,1.0,0,1,1,1
56.27,14,0.246,0,0,0,1
52.08,6,0.718,0,0,0,0
72.66,13,0.463,0,0,0,1
41.17,2,0.567,0,0,0,0
14.05,5,1.0,0,0,1,1
33.04,3,0.797,1,0,1,0
43.01,9,0.573,0,1,1,0
28.78,3,0.949,1,0,1,0
32.38,5,0.685,0,1,1,1
25.67,7,0.316,1,0,0,1
29.48,5,0.532,0,0,0,0
24.89,12,0.319,0,0,0,1
23.16,18,0.591,0,1,1,1
29.03,5,0.985,0,0,1,1
85.07,6,0.727,0,0,0,0
13.53,7,0.716,0,0,1,0
7.87,12,0.792,0,0,0,0
61.85,4,0.896,0,0,0,0
44.9,9,0.803,0,0,1,1
26.48,4,0.562,1,0,0,1
52.76,3,0.507,0,0,0,0
65.45,6,0.828,0,0,0,0
40.61,3,0.894,0,0,0,0
8.63,2,0.734,0,1,1,0
33.06,36,0.463,1,0,1,1
32.01,1,0.773,0,0,0,0
40.22,4,0.501,0,0,1,1
27.56,5,0.812,1,0,1,0
42.62,6,0.848,0,0,0,0
52.04,3,0.85,0,0,1,0
32.22,5,0.573,0,0,0,0
218.77,19,0.437,1,0,1,1
53.7,6,1.0,0,0,0,0
11.12,4,0.613,0,0,0,0
20.74,5,0.807,0,0,0,1
71.93,8,0.899,0,0,0,0
56.31,16,0.128,1,0,1,1
24.84,4,0.678,0,0,0,1
96.03,13,0.243,0,0,0,1
15.73,4,0.564,0,0,0,0
10.21,6,0.464,0,0,0,0
251.32,12,0.416,1,0,1,1
45.96,4,0.574,0,0,0,0
65.88,10,0.606,1,0,0,1
19.32,12,0.609,1,1,1,0
12.46,5,0.801,0,0,0,0
40.49,3,0.551,0,0,1,1
19.78,18,0.158,0,0,1,1
17.2,7,0.616,0,0,0,1
11.45,21,0.134,0,0,0,1
69.97,3,1.0,0,0,1,0
10.51,3,0.915,0,0,0,0
56.49,15,0.346,0,0,0,0
26.5,6,0.601,0,0,0,1
16.67,4,0.814,0,0,0,1
47.05,14,0.145,0,0,0,1
26.14,11,0.575,0,1,1,0
88.36,9,0.061,0,0,1,1
35.77,15,0.044,0,0,1,1
50.04,6,0.602,0,0,1,1
45.91,8,0.951,0,0,1,0
48.92,29,0.931,0,0,0,0
140.04,23,0.438,1,0,0,1
14.39,5,0.843,0,0,0,1
53.0,6,0.545,0,0,0,0
49.87,7,0.888,0,0,0,0
36.3,10,0.27,0,0,1,1
56.13,5,0.86,0,0,0,0
48.16,8,0.239,0,0,1,1
36.76,1,1.0,0,0,0,1
27.07,9,0.768,0,0,0,1
14.99,11,0.558,0,1,1,0
4.1,6,0.698,0,0,0,0
48.8,3,0.518,0,0,1,1
17.67,6,1.0,0,0,0,0
3.65,3,0.735,0,0,0,0
67.15,6,0.693,0,0,1,0
25.37,5,0.249,0,0,1,1
51.33,20,0.397,1,0,1,1
36.74,5,0.844,0,0,0,1
165.86,35,0.427,1,0,1,1
243.42,4,0.645,0,0,0,0
14.67,13,0.523,1,0,1,0
48.25,9,0.896,1,0,1,1
30.88,4,0.909,0,0,0,0
21.0,3,0.667,0,0,0,1
82.66,7,0.319,0,0,0,0
87.87,8,0.748,0,0,0,1
46.11,10,0.545,1,0,1,1
82.35,10,0.592,0,0,0,1
29.74,2,0.553,0,0,0,0
15.12,9,0.018,1,0,0,1
48.58,13,0.359,0,0,1,1
19.84,14,0.576,0,0,0,1
46.02,11,0.724,0,0,0,0
59.14,3,0.998,0,0,0,1
34.77,3,0.853,0,1,1,0
55.77,13,0.079,0,0,0,0
8.63,12,0.578,0,0,0,0
41.13,9,0.466,0,0,0,0
79.99,6,0.885,1,0,1,1
46.29,8,0.722,0,1,1,0
58.38,16,0.0,0,0,1,1
75.24,2,0.925,0,0,0,1
19.84,7,0.524,0,0,0,1
33.72,4,0.728,0,0,0,1
33.06,4,0.88,0,0,1,1
140.21,19,0.386,0,0,1,1
5.33,5,1.0,0,0,0,0
71.49,10,0.633,1,0,0,1
30.68,5,0.782,0,0,0,0
145.21,4,0.177,0,0,0,1
67.69,6,0.891,0,1,1,1
43.3,15,0.716,0,0,0,0
26.61,12,0.467,0,1,0,0
713.41,4,0.722,1,0,1,0
49.7,2,0.628,0,1,1,0
61.07,4,0.517,0,1,1,1
46.42,13,0.432,0,0,0,1
32.65,9,0.598,0,0,0,1
11.27,3,0.892,0,1,0,0
757.75,4,0.713,1,1,1,1
31.78,5,0.768,0,0,1,0
465.64,6,0.952,0,1,1,0
29.54,2,0.849,0,0,0,1
31.63,11,0.488,0,0,0,1
77.54,4,0.818,0,0,1,1
30.69,4,0.836,0,0,0,0
76.77,10,0.664,0,0,0,1
18.42,3,0.599,0,0,0,1
480.57,5,0.983,1,0,0,0
57.48,7,0.664,1,0,0,1
180.76,16,0.268,0,0,1,1
18.26,7,0.507,1,0,1,0
21.34,1,0.958,0,0,0,0
30.46,7,0.702,0,0,0,1
123.0,7,0.895,0,0,1,0
35.94,7,0.513,1,0,0,1
37.74,8,0.715,0,0,1,1
872.16,15,0.378,0,0,1,1
44.79,4,0.678,1,0,0,1
42.27,4,0.796,0,1,1,1
46.28,4,0.955,0,0,1,0
14.31,39,0.202,0,0,0,1
32.07,6,0.918,0,0,0,0
238.2,6,0.832,1,1,1,1
40.09,24,0.579,1,0,0,1
45.15,13,0.462,1,0,0,1
22.7,8,0.308,0,1,1,1
47.59,5,0.517,0,0,0,0
28.59,12,0.158,1,0,0,1
58.06,23,0.86,0,0,1,1
17.25,8,0.83,0,0,0,1
95.25,3,0.597,1,1,1,0
54.9,9,0.947,1,0,1,0
26.78,15,0.08,0,1,1,1
46.51,23,0.316,0,0,1,1
85.02,15,0.17,0,1,1,1
26.07,4,0.624,1,0,1,1
94.04,4,0.795,0,0,0,0
42.76,4,1.0,0,0,1,0
26.56,4,0.516,1,0,0,1
85.9,15,0.0,1,0,1,1
113.66,14,0.13,0,0,0,1
51.3,4,0.506,0,0,0,0
7.38,2,0.576,0,0,0,0
42.55,3,0.862,1,1,1,0
98.49,7,0.745,1,0,1,1
52.21,5,0.613,0,0,0,1
24.65,6,0.85,0,1,0,0
23.88,5,0.271,1,0,1,1
82.32,19,0.264,0,0,1,1
14.52,2,0.686,0,0,0,0
104.01,12,0.097,0,0,0,1
4.97,6,0.649,1,1,1,1
27.8,7,0.879,0,0,0,1
30.76,6,0.71,0,0,0,0
46.96,2,0.559,0,0,1,0
40.01,10,0.334,0,0,0,1
65.15,4,0.983,0,0,1,1
39.59,4,0.98,0,0,0,0
25.33,6,0.261,1,0,0,1
45.74,9,0.765,0,0,0,0
38.7,4,0.434,0,1,1,1
37.62,4,0.795,0,0,1,0
66.55,27,0.764,0,0,0,1
35.47,3,0.666,0,0,0,1
51.38,17,0.117,0,0,1,1
753.37,2,1.0,0,0,0,0
21.96,7,0.966,0,0,0,0
103.67,9,0.29,1,0,0,0
37.26,17,0.205,0,1,0,0
20.02,8,0.169,0,0,0,0
34.69,3,0.868,0,0,0,0
47.89,8,0.506,0,1,1,1
45.15,10,0.616,1,0,1,0
89.57,6,0.924,0,0,1,0
48.83,8,0.458,0,1,1,1
58.93,9,0.603,0,1,1,0
56.01,5,0.709,0,1,1,0
90.31,10,0.553,0,0,0,1
37.0,7,0.84,0,1,1,0
92.09,5,0.482,1,1,1,1
63.37,14,0.105,0,0,0,1
23.94,4,0.79,0,0,0,0
9.45,3,1.0,0,0,0,0
10.63,7,0.852,0,0,0,0
16.91,8,0.837,0,0,0,0
35.97,3,0.8,0,0,0,0
74.7,6,0.612,0,0,0,0
59.82,5,0.663,1,0,1,1
55.29,6,0.989,0,0,1,1
40.39,12,0.269,0,0,0,1
27.11,5,0.848,0,1,1,0
52.12,5,0.522,0,1,1,0
11.95,2,0.814,0,0,0,0
31.15,15,0.05,0,0,0,1
50.83,8,0.716,1,1,1,1
40.84,4,0.799,0,0,1,0
118.11,22,0.542,0,1,1,1
23.14,6,1.0,0,0,0,1
142.12,8,0.144,0,0,0,1
70.06,2,0.383,1,0,0,1
29.27,12,0.148,0,0,0,1
35.92,5,1.0,1,0,1,1
41.58,12,0.328,0,0,0,1
26.47,5,0.51,0,0,0,0
35.19,8,0.896,0,0,0,0
11.67,5,0.784,0,0,0,1
35.63,4,1.0,0,0,0,0
45.73,5,0.57,1,0,1,0
45.57,15,0.542,0,0,0,1
23.19,4,0.704,0,0,1,1
37.12,3,0.917,0,0,0,0
21.9,10,0.782,1,0,0,0
25.73,6,0.764,0,0,0,1
208.25,14,0.22,0,0,1,1
82.4,4,0.716,0,0,0,0
38.79,10,1.0,0,0,0,1
74.11,14,0.233,1,0,1,1
15.83,15,0.108,0,0,0,1
105.5,7,0.491,0,1,1,1
21.64,7,0.823,0,0,0,0
175.47,14,0.837,0,0,0,0
37.6,1,0.962,0,0,0,1
13.68,7,0.381,0,0,0,1
52.62,6,0.746,0,0,0,0
22.11,8,0.932,0,0,0,0
97.1,15,0.259,0,0,0,1
37.81,4,0.823,0,0,0,0
57.61,15,0.134,0,1,1,1
79.92,9,0.6,1,0,1,1
6.41,10,0.898,0,0,0,1
43.39,4,0.814,0,0,1,1
4.92,9,0.875,0,0,0,0
44.21,12,0.025,0,0,1,1
12.2,12,0.743,1,0,1,1
36.02,12,0.817,0,0,0,1
4.5,10,0.582,0,0,0,1
54.6,8,0.744,0,1,0,1
39.68,9,0.925,0,0,1,0
36.45,3,0.757,0,0,1,0
55.44,11,0.946,0,1,1,1
16.69,8,0.284,0,0,0,1
41.45,13,0.358,0,0,0,1
48.81,9,0.318,1,0,0,1
21.81,1,0.89,0,0,0,0
98.19,33,0.291,0,0,0,1
67.96,4,0.792,0,0,0,1
84.32,23,0.196,0,0,1,1
8.98,5,0.423,1,0,1,1
18.32,4,0.745,1,0,1,0
142.22,19,0.346,0,0,1,1
28.21,5,0.779,1,0,0,1
109.73,9,0.204,0,1,1,1
27.78,3,0.604,0,0,0,0
101.56,7,0.556,1,0,1,1
27.66,2,0.753,0,0,0,0
17.24,6,0.905,1,0,0,0
25.69,6,1.0,0,0,0,0
30.62,19,0.167,0,0,0,1
46.55,8,0.926,0,0,0,1
54.3,3,0.78,0,0,0,0
72.88,6,0.557,1,0,1,1
77.77,7,0.688,1,0,0,1
34.11,4,0.539,0,0,0,0
25.03,4,0.833,0,0,0,0
71.85,5,0.453,1,0,0,0
23.78,7,0.717,0,0,0,1
64.41,16,0.308,0,0,1,1
23.17,7,0.579,1,0,0,0
112.69,19,0.122,0,0,0,0
389.86,2,0.621,1,1,1,1
50.29,17,0.496,0,0,1,1
43.81,6,0.665,0,0,0,1
94.36,9,0.017,0,0,0,1
1.82,4,0.864,0,0,0,0
70.13,2,0.287,1,0,0,0
35.34,4,0.522,0,0,0,0
11.5,4,0.652,0,0,0,0
38.13,3,0.98,0,0,1,1
112.24,7,0.75,0,1,1,0
56.32,8,1.0,0,0,1,1
16.22,5,0.736,0,0,0,0
94.57,18,0.255,0,0,0,1
11.07,3,0.877,0,0,0,0
21.8,4,0.799,0,0,0,0
20.22,6,0.961,0,1,1,0
8.44,10,0.876,0,0,0,1
10.8,3,0.922,0,0,0,0
7.82,4,0.887,0,0,1,1
55.76,2,0.762,0,0,0,0
24.64,7,0.939,1,0,0,1
52.11,6,0.155,0,0,0,1
59.68,31,0.268,1,0,0,1
62.7,15,0.248,0,0,0,1
53.47,5,0.663,1,0,0,1
16.37,14,0.559,0,0,0,1
45.13,17,0.324,0,0,1,1
37.11,5,0.777,1,0,1,1
68.57,7,0.619,1,0,0,1
124.28,4,0.433,1,0,0,1
32.2,5,0.842,0,0,0,0
8.43,3,0.81,0,0,1,1
83.11,13,0.18,0,0,1,1
71.38,8,0.438,1,0,0,1
36.02,3,1.0,0,0,0,1
66.64,24,0.506,0,0,1,1
85.09,5,0.576,0,0,1,1
48.16,2,0.854,1,0,0,1
111.6,13,0.288,0,0,1,1
25.64,7,0.857,0,0,1,0
24.19,5,0.966,1,1,1,0
63.11,27,0.501,1,1,1,1
25.63,15,0.296,0,0,1,1
4.68,8,0.82,0,0,0,0
41.35,2,0.855,0,0,0,0
22.27,6,0.776,0,0,0,0
36.27,6,0.924,1,0,1,0
111.4,14,0.491,0,0,0,1
52.68,5,0.817,0,0,0,0
45.93,4,0.769,0,1,1,0
52.51,14,0.791,0,0,1,1
45.63,5,0.87,1,1,1,0
9.91,2,0.711,1,0,0,1
58.46,24,0.115,1,0,1,1
37.81,4,0.654,1,0,1,0
22.91,9,0.685,0,0,0,0
178.96,7,0.71,0,0,0,0
22.96,6,0.73,0,0,0,1
20.5,4,0.534,1,0,1,0
29.6,3,0.735,0,0,0,0
9.3,7,0.427,0,0,0,1
60.12,4,0.342,1,0,1,1
33.28,25,0.891,1,1,1,1
16.67,20,0.651,1,0,0,1
157.87,12,0.238,0,0,1,1
85.27,7,0.577,0,0,1,1
88.42,19,0.169,1,0,1,1
14.69,4,0.857,0,0,0,0
720.92,5,0.922,0,0,0,1
49.06,4,0.365,1,0,1,1
52.6,4,0.959,0,0,0,0
21.28,29,0.629,1,1,1,1
942.78,7,0.37,0,0,0,1
97.04,8,0.47,0,1,1,0
35.72,5,0.847,0,0,1,1
75.07,33,0.182,0,0,1,1
32.02,8,0.229,1,0,1,1
18.33,6,0.955,0,0,0,0
160.87,5,0.793,0,0,0,1
61.99,7,1.0,0,0,0,0
6.17,3,0.718,0,0,1,0
37.53,3,0.569,0,0,0,0
37.39,5,0.875,0,0,0,1
30.68,10,0.678,0,0,0,0
29.55,5,0.883,0,0,0,1
84.64,14,0.36,1,0,1,1
69.09,19,0.155,0,0,0,1
39.14,7,0.772,0,0,0,1
36.88,13,0.224,0,0,0,0
21.97,5,0.566,0,0,0,1
241.27,6,0.14,0,1,1,0
20.29,6,0.524,0,1,1,0
77.81,12,0.01,0,0,1,1
63.37,8,1.0,0,0,1,0
93.37,12,0.043,0,0,1,1
6.05,4,0.848,0,0,0,0
66.87,11,0.998,0,0,1,1
63.14,14,0.839,0,0,0,1
96.91,16,0.226,0,0,0,0
78.59,9,0.894,0,0,0,0
38.47,3,0.371,0,0,0,1
36.96,5,1.0,0,0,1,0
9.09,3,0.923,0,0,0,0
990.21,20,0.674,0,0,0,0
75.92,8,0.16,0,0,1,1
54.61,6,0.881,0,0,0,1
139.14,10,0.499,0,1,1,0
16.59,8,0.462,1,0,1,1
53.82,2,0.761,0,0,1,0
41.88,3,0.991,0,0,0,0
65.79,2,0.577,0,0,0,0
15.83,6,0.73,0,0,0,0
41.12,11,0.149,0,0,1,1
41.4,15,0.227,0,0,1,0
38.74,6,0.737,1,1,1,0
37.08,4,0.37,0,1,1,1
11.05,8,0.948,0,0,0,0
52.03,5,0.718,0,0,0,1
110.37,15,0.216,0,0,0,1
76.96,10,0.251,1,0,0,1
45.02,14,0.116,0,0,1,0
8.99,16,0.26,0,0,0,1
40.77,7,0.907,0,0,1,0
69.32,9,0.134,0,0,0,1
29.73,9,0.291,0,0,0,1
37.49,17,0.265,0,0,0,1
8.56,24,0.705,1,0,0,1
71.31,4,0.714,0,0,0,0
32.59,14,0.259,0,0,0,1
36.45,4,0.97,0,0,0,0
15.67,17,0.03,0,0,0,1
50.93,7,0.924,0,1,1,1
31.76,8,0.738,0,1,0,0
39.84,6,0.544,1,0,0,1
34.79,5,0.525,1,1,1,0
12.67,4,0.995,0,0,0,0
109.19,25,0.748,0,1,1,1
32.76,8,0.587,1,0,0,0
27.52,8,0.522,0,0,0,1
54.15,18,0.23,0,0,1,1
14.55,5,0.752,0,0,0,0
15.3,6,0.797,0,0,0,0
80.77,9,0.257,1,0,1,0
30.93,7,0.916,0,0,0,0
49.57,4,0.936,0,0,0,0
17.66,4,0.831,0,0,0,0
87.12,16,0.383,1,0,1,1
52.51,9,1.0,0,0,0,0
16.37,9,0.698,0,0,0,1
86.94,8,0.336,0,1,1,0
159.54,8,0.779,1,0,1,0
29.51,9,0.148,1,0,1,1
166.14,8,0.744,1,0,0,0
1014.87,19,0.162,0,0,1,0
16.32,3,0.432,0,1,1,0
53.45,1,0.683,0,0,0,1
48.84,4,0.471,0,0,0,0
69.84,5,0.754,0,0,0,0
25.9,4,0.925,0,0,1,1
30.11,4,0.829,0,0,0,0
18.69,10,0.113,0,0,1,1
5.08,7,0.977,0,0,1,0
43.48,9,0.411,0,1,1,1
65.61,3,0.45,0,0,0,0
16.81,7,0.725,0,0,0,0
42.49,25,0.936,0,0,0,0
932.14,25,0.797,1,0,0,1
19.79,7,0.895,0,0,0,1
98.24,10,0.557,0,0,1,0
41.42,4,0.722,0,1,1,0
22.95,5,0.87,0,0,0,0
16.69,10,0.366,0,0,0,1
16.37,3,0.773,0,0,0,1
46.54,6,0.757,1,1,1,0
27.94,2,0.974,1,0,1,0
36.07,15,0.511,0,0,0,0
19.94,4,0.823,0,0,1,0
72.57,15,0.0,0,0,0,1
94.65,6,0.237,1,1,0,1
18.04,11,0.4,0,0,0,1
51.4,18,0.442,1,0,1,1
76.86,20,0.24,0,1,1,1
79.37,18,0.194,1,0,0,1
40.02,3,0.935,0,0,1,0
2.66,5,0.981,0,0,0,1
59.93,15,0.743,0,0,1,0
8.34,17,0.174,0,0,0,0
20.48,3,0.395,0,0,0,0
43.88,8,0.021,0,1,1,0
17.91,20,0.462,1,0,1,1
20.37,3,0.927,0,0,0,0
44.65,12,0.43,0,0,0,1
102.54,4,0.424,0,0,1,0
14.98,11,0.715,0,0,0,0
37.67,15,0.392,0,0,0,1
10.41,3,0.926,0,0,0,1
61.86,19,0.665,0,0,0,1
162.42,6,0.7,0,0,1,1
14.54,4,0.875,1,0,0,0
55.67,11,0.44,0,0,1,0
66.32,7,0.712,0,0,0,0
123.36,24,0.235,0,0,0,1
35.74,19,0.584,0,0,0,1
55.21,6,0.785,1,0,0,0
16.88,7,0.76,0,1,1,0
48.06,12,0.419,0,1,0,1
33.19,4,0.435,1,0,0,0
46.78,9,0.651,1,1,0,1
22.14,7,0.959,0,0,1,0
7.24,5,0.604,0,0,0,1
70.1,12,0.742,0,0,0,0
64.8,26,0.78,0,0,0,0
10.55,8,0.693,0,0,1,0
20.44,8,0.608,0,0,0,1
10.85,7,0.396,1,0,1,0
5.43,2,0.859,0,1,1,0
75.51,4,0.622,0,0,0,0
105.08,4,0.806,1,1,1,0
19.64,6,0.741,0,0,0,0
38.86,4,0.789,1,0,0,0
50.94,1,0.801,0,1,1,1
78.71,4,0.562,1,0,1,0
26.53,4,0.8,0,1,1,0
18.38,12,0.924,0,1,1,0
52.8,5,0.776,0,0,0,0
207.96,21,0.389,0,0,1,1
47.19,3,1.0,0,0,0,0
20.54,5,0.948,0,0,1,0
95.59,6,0.68,1,1,1,0
56.86,4,0.468,1,1,1,1
53.78,8,0.997,0,0,0,0
83.26,9,0.317,0,0,0,1
20.6,6,0.701,0,0,1,0
57.44,12,0.753,1,0,1,1
46.06,14,0.233,1,0,1,1
18.83,11,0.437,1,0,1,1
11.35,24,0.878,0,0,0,0
42.67,4,0.54,0,1,1,1
1115.31,6,0.544,0,0,0,1
28.0,8,0.251,0,0,0,0
120.05,25,0.743,1,0,0,1
59.39,6,0.783,0,0,0,0
24.66,4,0.3,0,1,1,1
45.35,4,1.0,0,0,0,0
168.78,6,0.196,1,1,1,1
67.8,14,0.111,0,0,1,1
14.61,11,0.206,1,0,0,1
61.62,6,0.753,0,0,1,0
31.93,5,0.648,0,0,1,0
34.49,3,0.894,0,0,1,1
40.16,9,1.0,0,1,1,0
17.86,4,0.742,0,0,0,0
32.59,11,0.904,0,0,0,0
100.16,8,0.505,0,1,1,0
102.77,15,0.116,0,0,0,1
24.98,5,0.771,0,0,0,0
93.48,17,0.184,0,0,0,1
43.74,21,0.196,0,1,1,1
22.16,17,0.477,0,0,0,0
51.06,14,0.275,0,0,0,1
64.51,2,0.444,0,0,0,1
10.56,4,0.859,0,0,0,0
23.58,7,0.226,1,0,0,1
